Average State Income,Contact Method,Age Group,Gender,Scam Category,Scam Type,Amount_lost,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Actual_Number_of_Reports,Predicted_Number_of_Reports
1935.7,0.14175326405542232,1.0,1,0.33195665689670484,0.02655653255173639,100.0,1,0,0,0,0,0,0,1,1.26
1901.0,0.06297184474642509,2.0,0,0.06306066258104627,0.05733191224797939,510.0,0,0,1,0,0,0,0,1,1.5784999999999996
1935.7,0.23430144773070433,2.0,0,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,2,3.64
1935.7,0.20330402344790835,4.0,1,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,1,2.2003300865800863
2094.3,0.14175326405542232,2.0,0,0.33195665689670484,0.07287503330668799,1350.0,0,0,0,0,0,0,1,3,1.57
1710.8,0.20330402344790835,6.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,1,0,0,1,1.4541746031746032
1882.0,0.06297184474642509,5.0,1,0.03543831601385558,0.03543831601385558,10000.0,0,0,0,0,0,1,0,2,1.16
1901.0,0.23430144773070433,3.0,1,0.049737987387867486,0.016653343991473488,,0,0,1,0,0,0,0,1,1.1711034798534798
1901.0,0.20330402344790835,6.0,1,0.2981170619060307,0.045607958077982055,0.0,0,0,1,0,0,0,0,2,1.9059047619047618
2094.3,0.14175326405542232,1.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,0,1,1,1.0133333333333332
1935.7,0.20330402344790835,3.0,0,0.05671018740563105,0.024202859934274804,0.0,1,0,0,0,0,0,0,1,1.088
1882.0,0.20330402344790835,5.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,4,8.102890331890334
1901.0,0.23430144773070433,4.0,0,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,2,1.1908452380952381
1882.0,0.23430144773070433,4.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,3,2.84967784992785
2094.3,0.20330402344790835,1.0,1,0.33195665689670484,0.07287503330668799,130.0,0,0,0,0,0,0,1,1,1.4916666666666665
1901.0,0.20330402344790835,6.0,1,0.2981170619060307,0.09965361044497735,2500.0,0,0,1,0,0,0,0,111,114.65558333333333
1935.7,0.09960920152766675,2.0,0,0.2981170619060307,0.09965361044497735,6893.87,1,0,0,0,0,0,0,2,2.064
1882.0,0.20330402344790835,1.0,1,0.2981170619060307,0.08775202060573763,0.0,0,0,0,0,0,1,0,1,2.0568571428571425
2126.5,0.19690913935518253,3.0,0,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,0,1,1.0831190476190475
1882.0,0.20330402344790835,2.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,3,1.471825396825397
1882.0,0.20330402344790835,6.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,1,0,1,1.0
1845.8,0.20330402344790835,4.0,1,0.33195665689670484,0.09761080024868994,,0,1,0,0,0,0,0,1,1.11
1710.8,0.19690913935518253,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,1,1.5032142857142858
1935.7,0.14175326405542232,1.0,0,0.2981170619060307,0.045607958077982055,2625.0,1,0,0,0,0,0,0,1,2.67
1935.7,0.20330402344790835,1.0,0,0.33195665689670484,0.09761080024868994,,1,0,0,0,0,0,0,1,2.724
1935.7,0.19690913935518253,4.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,15,9.924595238095238
1882.0,0.19690913935518253,2.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,2,1.0
1882.0,0.23430144773070433,6.0,1,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,2,3.1684906759906766
1901.0,0.23430144773070433,4.0,1,0.05671018740563105,0.024202859934274804,,0,0,1,0,0,0,0,5,9.531738095238094
1901.0,0.19690913935518253,2.0,1,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,2,1.0175
1882.0,0.19690913935518253,2.0,0,0.09849897859490185,0.09849897859490185,0.0,0,0,0,0,0,1,0,8,5.203055555555554
1935.7,0.20330402344790835,3.0,0,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,1,1.4219285714285712
2126.5,0.23430144773070433,4.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,0,2,4.990388888888888
1935.7,0.23430144773070433,4.0,1,0.33195665689670484,0.09761080024868994,915.02,1,0,0,0,0,0,0,10,7.35
1882.0,0.19690913935518253,3.0,1,0.2981170619060307,0.045607958077982055,4000.0,0,0,0,0,0,1,0,6,4.592222222222222
2094.3,0.20330402344790835,3.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,5,1.8200555555555566
1882.0,0.14175326405542232,2.0,0,0.049737987387867486,0.033084643396394,1000.0,0,0,0,0,0,1,0,1,1.659
2094.3,0.23430144773070433,3.0,0,0.33195665689670484,0.02655653255173639,510.0,0,0,0,0,0,0,1,1,1.3869999999999998
1882.0,0.20330402344790835,5.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,15,25.469952380952385
1901.0,0.23430144773070433,4.0,0,0.049737987387867486,0.033084643396394,,0,0,1,0,0,0,0,1,1.5051666666666665
2094.3,0.14175326405542232,4.0,1,0.06306066258104627,0.05733191224797939,369.06,0,0,0,0,0,0,1,1,1.9
1776.9,0.20330402344790835,2.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,1,1.0
2094.3,0.14175326405542232,2.0,1,0.33195665689670484,0.02375877076116884,25.0,0,0,0,0,0,0,1,1,1.06
1935.7,0.20330402344790835,6.0,1,0.2981170619060307,0.06510347277733369,0.0,1,0,0,0,0,0,0,4,6.973205266955266
1776.9,0.09960920152766675,4.0,0,0.33195665689670484,0.09761080024868994,55.45,0,0,0,1,0,0,0,1,1.9
1882.0,0.20330402344790835,5.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,13,12.017273809523807
1882.0,0.19690913935518253,4.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,1,0,1,1.1733333333333333
1935.7,0.19690913935518253,5.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,26,19.589380952380953
1882.0,0.23430144773070433,3.0,0,0.030375699440447643,0.028244071409539037,0.0,0,0,0,0,0,1,0,2,1.15
1776.9,0.23430144773070433,6.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,1,0,0,0,6,1.906666666666667
2126.5,0.19690913935518253,3.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,1,1.1986666666666668
2126.5,0.09960920152766675,4.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,0,1,1.6285714285714286
1776.9,0.14175326405542232,5.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,1,0,0,0,1,1.0501666666666667
1901.0,0.19690913935518253,4.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,8,11.220446886446886
1935.7,0.19690913935518253,2.0,0,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,2,1.6899126984126986
1935.7,0.14175326405542232,4.0,1,0.33195665689670484,0.09761080024868994,34968.0,1,0,0,0,0,0,0,9,10.9
1776.9,0.0009769961808331112,6.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,1,1.4433333333333334
2094.3,0.09960920152766675,6.0,1,0.33195665689670484,0.09761080024868994,130.0,0,0,0,0,0,0,1,3,1.95
1901.0,0.20330402344790835,5.0,0,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,53,18.690753968253965
1882.0,0.23430144773070433,5.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,45,47.52128607503608
2126.5,0.23430144773070433,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,2,8.84277777777778
1935.7,0.23430144773070433,3.0,0,0.33195665689670484,0.09272581934452438,0.0,1,0,0,0,0,0,0,8,5.110666666666666
1901.0,0.23430144773070433,3.0,0,0.33195665689670484,0.09761080024868994,0.0,0,0,1,0,0,0,0,2,3.1185
1935.7,0.19690913935518253,5.0,1,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,1,1.1020833333333333
1882.0,0.20330402344790835,3.0,0,0.33195665689670484,0.02655653255173639,,0,0,0,0,0,1,0,2,1.0779285714285713
1882.0,0.09960920152766675,5.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,1,1.5595833333333333
1776.9,0.19690913935518253,6.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,1,2.5513809523809527
1935.7,0.06297184474642509,4.0,0,0.2981170619060307,0.045607958077982055,28.0,1,0,0,0,0,0,0,1,1.07
1901.0,0.09960920152766675,4.0,0,0.33195665689670484,0.09761080024868994,472.89,0,0,1,0,0,0,0,8,4.17
1935.7,0.14175326405542232,2.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,1,1.3816904761904762
2094.3,0.14175326405542232,2.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,1,1,1.1927857142857143
1882.0,0.23430144773070433,5.0,0,0.33195665689670484,0.02655653255173639,,0,0,0,0,0,1,0,2,1.1150000000000002
1776.9,0.20330402344790835,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,1,0,0,0,1,1.2782380952380952
1901.0,0.14175326405542232,2.0,1,0.33195665689670484,0.02655653255173639,,0,0,1,0,0,0,0,1,1.2033333333333334
1776.9,0.23430144773070433,5.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,1,1.8300238095238093
1882.0,0.20330402344790835,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,46,32.185782106782106
1882.0,0.23430144773070433,3.0,1,0.049737987387867486,0.033084643396394,,0,0,0,0,0,1,0,2,1.0429285714285716
1935.7,0.20330402344790835,2.0,0,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,6,4.329924603174602
2094.3,0.14175326405542232,6.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,0,1,1,1.0183333333333335
1901.0,0.19690913935518253,5.0,1,0.05671018740563105,0.024202859934274804,0.0,0,0,1,0,0,0,0,1,1.13
1776.9,0.14175326405542232,2.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,1,1.67125
1882.0,0.06297184474642509,5.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,1,1.395154761904762
1710.8,0.20330402344790835,5.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,1,0,0,3,3.605071428571429
1776.9,0.20330402344790835,6.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,1,0,0,0,2,1.6960634920634923
1845.8,0.20330402344790835,3.0,1,0.2981170619060307,0.06510347277733369,,0,1,0,0,0,0,0,1,1.2681666666666667
1882.0,0.23430144773070433,3.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,6,3.1429126984126996
1901.0,0.14175326405542232,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,1,1.9267857142857148
1776.9,0.23430144773070433,4.0,1,0.33195665689670484,0.09272581934452438,45177.94,0,0,0,1,0,0,0,2,6.764976190476191
1935.7,0.23430144773070433,0.0,0,0.33195665689670484,0.09761080024868994,,1,0,0,0,0,0,0,2,1.0583333333333333
1901.0,0.23430144773070433,5.0,0,0.2981170619060307,0.045607958077982055,0.0,0,0,1,0,0,0,0,1,1.7183293650793652
1901.0,0.06297184474642509,2.0,0,0.33195665689670484,0.07287503330668799,107.0,0,0,1,0,0,0,0,2,1.3466666666666667
1710.8,0.20330402344790835,6.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,1,0,0,1,1.4541746031746032
1776.9,0.20330402344790835,1.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,1,1.025
1882.0,0.02602362554400924,3.0,0,0.03543831601385558,0.03543831601385558,155000.0,0,0,0,0,0,1,0,1,2.31
1901.0,0.033084643396394,2.0,1,0.2981170619060307,0.08775202060573763,,0,0,1,0,0,0,0,2,1.411952380952381
2094.3,0.23430144773070433,5.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,2,3.7718571428571432
1710.8,0.20330402344790835,4.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,1,2.0086507936507934
1935.7,0.14175326405542232,1.0,0,0.03543831601385558,0.03543831601385558,150.0,1,0,0,0,0,0,0,2,1.365
1935.7,0.23430144773070433,2.0,0,0.2981170619060307,0.08775202060573763,0.0,1,0,0,0,0,0,0,2,2.461154761904762
1935.7,0.033084643396394,5.0,0,0.05671018740563105,0.024202859934274804,,1,0,0,0,0,0,0,2,1.2728333333333333
1935.7,0.14175326405542232,6.0,1,0.33195665689670484,0.07287503330668799,270.98,1,0,0,0,0,0,0,4,3.8833333333333333
1901.0,0.06297184474642509,6.0,0,0.03543831601385558,0.03543831601385558,,0,0,1,0,0,0,0,2,1.1351666666666664
1776.9,0.14175326405542232,0.0,1,0.03543831601385558,0.03543831601385558,,0,0,0,1,0,0,0,1,1.05
1935.7,0.23430144773070433,6.0,1,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,5,3.4865988455988464
2126.5,0.20330402344790835,6.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,0,0,1,1.775619047619048
1901.0,0.20330402344790835,2.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,17,19.49295634920635
1776.9,0.20330402344790835,4.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,12,1.6996150793650795
1882.0,0.20330402344790835,5.0,0,0.049737987387867486,0.033084643396394,,0,0,0,0,0,1,0,1,1.0199999999999998
1776.9,0.19690913935518253,6.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,4,1.7285140692640693
1776.9,0.19690913935518253,2.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,2,2.004654761904762
1935.7,0.19690913935518253,4.0,1,0.06306066258104627,0.05733191224797939,12370.0,1,0,0,0,0,0,0,3,2.79
1901.0,0.23430144773070433,5.0,0,0.33195665689670484,0.02375877076116884,,0,0,1,0,0,0,0,2,1.0506666666666669
1935.7,0.23430144773070433,2.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,10,4.871666666666667
1935.7,0.14175326405542232,2.0,1,0.06306066258104627,0.05733191224797939,23400.0,1,0,0,0,0,0,0,1,2.0894999999999997
1901.0,0.20330402344790835,4.0,1,0.2981170619060307,0.045607958077982055,,0,0,1,0,0,0,0,1,1.661169552669553
1935.7,0.02602362554400924,3.0,0,0.06306066258104627,0.05733191224797939,,1,0,0,0,0,0,0,3,1.4906666666666668
1882.0,0.23430144773070433,6.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,10,13.35316666666667
1776.9,0.23430144773070433,5.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,1,0,0,0,1,1.5542142857142855
1935.7,0.23430144773070433,5.0,0,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,6,7.812785714285715
1776.9,0.06297184474642509,3.0,0,0.33195665689670484,0.07287503330668799,300.0,0,0,0,1,0,0,0,1,1.13
1882.0,0.14175326405542232,4.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.4005
1935.7,0.19690913935518253,6.0,1,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,7,4.598109307359308
1776.9,0.20330402344790835,4.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,4,2.531642857142857
2126.5,0.20330402344790835,5.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,0,2,4.716376984126984
1882.0,0.20330402344790835,4.0,0,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,1,0,3,1.0
1901.0,0.20330402344790835,3.0,0,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,1,1.3395238095238102
1901.0,0.20330402344790835,2.0,0,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,2,1.01
1882.0,0.14175326405542232,6.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,3,1.6277857142857137
1901.0,0.19690913935518253,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,9,11.748785714285711
2094.3,0.23430144773070433,3.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,2,2.8211547619047623
1935.7,0.23430144773070433,5.0,0,0.030375699440447643,0.028244071409539037,,1,0,0,0,0,0,0,2,1.3409761904761905
1882.0,0.20330402344790835,3.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,1,0,2,2.8390198412698417
1935.7,0.09960920152766675,6.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,2,1.333424603174603
1710.8,0.23430144773070433,2.0,1,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,1,0,0,1,1.2121666666666666
2126.5,0.23430144773070433,4.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,0,0,1,1.1335873015873015
1776.9,0.09960920152766675,3.0,0,0.2981170619060307,0.08775202060573763,1377.0,0,0,0,1,0,0,0,1,1.61
1776.9,0.19690913935518253,5.0,0,0.06306066258104627,0.05733191224797939,1200.0,0,0,0,1,0,0,0,2,3.15
1710.8,0.14175326405542232,4.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,0,1,0,0,1,1.1224999999999998
1776.9,0.23430144773070433,3.0,1,0.027267075228705924,0.027267075228705924,0.0,0,0,0,1,0,0,0,1,1.6
1882.0,0.033084643396394,3.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.0147619047619048
2094.3,0.19690913935518253,2.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,0,1,1,1.12
1901.0,0.20330402344790835,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,18,35.51966666666665
1935.7,0.19690913935518253,5.0,1,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,1,1.2874166666666667
1901.0,0.14175326405542232,6.0,1,0.33195665689670484,0.07287503330668799,,0,0,1,0,0,0,0,2,1.9895476190476193
1935.7,0.23430144773070433,2.0,0,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,2,2.0393928571428566
1935.7,0.20330402344790835,2.0,0,0.030375699440447643,0.0021316280309086064,,1,0,0,0,0,0,0,1,1.2566666666666668
1901.0,0.14175326405542232,3.0,0,0.33195665689670484,0.09761080024868994,220.0,0,0,1,0,0,0,0,5,4.28
1882.0,0.19690913935518253,4.0,0,0.06306066258104627,0.05733191224797939,12000.0,0,0,0,0,0,1,0,4,2.86
1935.7,0.20330402344790835,5.0,1,0.09849897859490185,0.09849897859490185,0.0,1,0,0,0,0,0,0,15,15.173023809523814
1776.9,0.14175326405542232,4.0,0,0.33195665689670484,0.07287503330668799,1300.0,0,0,0,1,0,0,0,3,3.32
1935.7,0.19690913935518253,4.0,0,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,18,16.643369047619043
1901.0,0.02602362554400924,4.0,0,0.05671018740563105,0.03250732747135625,20000.0,0,0,1,0,0,0,0,1,2.67
1935.7,0.20330402344790835,3.0,0,0.06306066258104627,0.05733191224797939,,1,0,0,0,0,0,0,1,1.219265873015873
1935.7,0.23430144773070433,3.0,1,0.33195665689670484,0.09761080024868994,932.73,1,0,0,0,0,0,0,5,5.5275
2126.5,0.02602362554400924,6.0,1,0.008837374544808598,0.008837374544808598,,0,0,0,0,0,0,0,1,1.1804999999999999
1935.7,0.14175326405542232,1.0,0,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,1.06
2094.3,0.14175326405542232,6.0,1,0.03543831601385558,0.03543831601385558,0.0,0,0,0,0,0,0,1,1,1.12
2126.5,0.20330402344790835,5.0,1,0.2981170619060307,0.09965361044497735,0.0,0,0,0,0,0,0,0,2,7.03804761904762
2094.3,0.09960920152766675,1.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,1.16
2126.5,0.23430144773070433,6.0,1,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,0,1,1.7222499999999998
2094.3,0.20330402344790835,6.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,0,1,1,1.2460119047619045
1935.7,0.19690913935518253,2.0,1,0.2981170619060307,0.08775202060573763,700.0,1,0,0,0,0,0,0,10,8.762190476190478
1901.0,0.14175326405542232,4.0,0,0.030375699440447643,0.028244071409539037,,0,0,1,0,0,0,0,1,1.3425
1901.0,0.19690913935518253,3.0,1,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,4,2.943190476190476
1882.0,0.19690913935518253,5.0,1,0.2981170619060307,0.045607958077982055,0.0,0,0,0,0,0,1,0,1,2.763154761904762
1710.8,0.23430144773070433,5.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,2,1.2138672161172166
1901.0,0.09960920152766675,3.0,1,0.33195665689670484,0.09761080024868994,1262.73,0,0,1,0,0,0,0,12,6.21
1935.7,0.23430144773070433,0.0,0,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,1,1.793142857142857
1935.7,0.19690913935518253,0.0,1,0.05671018740563105,0.024202859934274804,,1,0,0,0,0,0,0,1,1.11
1882.0,0.23430144773070433,4.0,1,0.030375699440447643,0.028244071409539037,0.0,0,0,0,0,0,1,0,1,1.225
2094.3,0.23430144773070433,3.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,3,1.775880952380952
1882.0,0.23430144773070433,1.0,0,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,1,0,1,1.0543333333333336
1935.7,0.20330402344790835,4.0,1,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,1,2.211587301587302
1901.0,0.20330402344790835,2.0,1,0.33195665689670484,0.0165201172395417,,0,0,1,0,0,0,0,1,1.0957777777777777
2126.5,0.19690913935518253,3.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,0,1,1.0531666666666668
2094.3,0.23430144773070433,4.0,0,0.049737987387867486,0.016653343991473488,0.0,0,0,0,0,0,0,1,1,1.088
1935.7,0.06297184474642509,4.0,1,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,2,2.5905793650793645
1935.7,0.20330402344790835,5.0,1,0.33195665689670484,0.02375877076116884,,1,0,0,0,0,0,0,1,3.8266309523809525
1776.9,0.09960920152766675,6.0,1,0.2981170619060307,0.045607958077982055,7000.0,0,0,0,1,0,0,0,2,1.9
1776.9,0.20330402344790835,5.0,0,0.049737987387867486,0.033084643396394,,0,0,0,1,0,0,0,1,1.4875
1882.0,0.19690913935518253,2.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,3,1.1425119047619048
1776.9,0.23430144773070433,2.0,1,0.33195665689670484,0.09761080024868994,110.0,0,0,0,1,0,0,0,1,1.4340000000000002
2094.3,0.20330402344790835,1.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,0,1,1,1.06
1882.0,0.19690913935518253,3.0,1,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,0,1,0,2,4.2645
1901.0,0.20330402344790835,2.0,0,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,1,1.0333333333333334
2094.3,0.19690913935518253,4.0,0,0.2981170619060307,0.045607958077982055,0.0,0,0,0,0,0,0,1,1,1.56415873015873
2126.5,0.19690913935518253,5.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,2,1.2071666666666667
1935.7,0.19690913935518253,3.0,1,0.2981170619060307,0.06510347277733369,0.0,1,0,0,0,0,0,0,4,4.468436507936507
2126.5,0.19690913935518253,3.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,1,1.1440151515151515
1935.7,0.20330402344790835,1.0,0,0.33195665689670484,0.02655653255173639,,1,0,0,0,0,0,0,1,1.0293333333333334
1901.0,0.23430144773070433,6.0,1,0.33195665689670484,0.02375877076116884,0.0,0,0,1,0,0,0,0,3,4.070380952380953
2094.3,0.09960920152766675,4.0,1,0.030375699440447643,0.028244071409539037,1890.58,0,0,0,0,0,0,1,1,1.2691666666666668
1935.7,0.20330402344790835,2.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,8,6.367786796536799
1901.0,0.14175326405542232,3.0,0,0.06306066258104627,0.05733191224797939,17800.0,0,0,1,0,0,0,0,3,2.2316666666666665
1776.9,0.23430144773070433,5.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,1,0,0,0,3,6.249002164502164
1901.0,0.20330402344790835,0.0,0,0.09849897859490185,0.09849897859490185,0.0,0,0,1,0,0,0,0,1,1.235
1882.0,0.06297184474642509,2.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,1,0,1,1.3380476190476185
1776.9,0.09960920152766675,1.0,0,0.2981170619060307,0.09965361044497735,85.0,0,0,0,1,0,0,0,2,1.1
1935.7,0.20330402344790835,4.0,0,0.33195665689670484,0.0165201172395417,0.0,1,0,0,0,0,0,0,1,1.0933333333333333
1882.0,0.20330402344790835,2.0,0,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,1,0,2,1.2713333333333332
1882.0,0.20330402344790835,3.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,9,20.828654761904758
2094.3,0.20330402344790835,3.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,3,1.1066666666666667
2094.3,0.23430144773070433,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,34,25.97230375180375
1935.7,0.20330402344790835,1.0,0,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,3,3.2127499999999993
