Average State Income,Contact Method,Age Group,Scam Type,Amount_lost,Number_of_reports,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Predicted_Number_of_Reports,Actual_Number_of_Reports
1845.8,0.20330402344790835,3.0,0.09761080024868994,0.0,1,0,1,0,0,0,0,0,2.0778852261488003,1
1710.8,0.19690913935518253,5.0,0.09272581934452438,0.0,1,0,0,0,0,1,0,0,3.9351784593727483,1
1935.7,0.14175326405542232,0.0,0.045607958077982055,2625.0,1,1,0,0,0,0,0,0,2.0590376940572845,1
1935.7,0.20330402344790835,0.0,0.09761080024868994,0.0,1,1,0,0,0,0,0,0,5.118617997833121,1
1935.7,0.19690913935518253,3.0,0.09849897859490185,0.0,15,1,0,0,0,0,0,0,4.764234572402879,15
1882.0,0.19690913935518253,1.0,0.05733191224797939,0.0,2,0,0,0,0,0,1,0,1.789426414578672,2
1882.0,0.23430144773070433,5.0,0.05733191224797939,0.0,2,0,0,0,0,0,1,0,6.705610077218849,2
1901.0,0.23430144773070433,3.0,0.024202859934274804,0.0,5,0,0,1,0,0,0,0,1.7869205288821242,5
1901.0,0.19690913935518253,1.0,0.06510347277733369,0.0,2,0,0,1,0,0,0,0,2.0072625130413977,2
1882.0,0.19690913935518253,1.0,0.09849897859490185,0.0,8,0,0,0,0,0,1,0,3.3637034713863545,8
1935.7,0.20330402344790835,2.0,0.045607958077982055,0.0,1,1,0,0,0,0,0,0,2.4577227353172155,1
2126.5,0.23430144773070433,3.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,0,3.2658979606356913,2
1935.7,0.23430144773070433,3.0,0.09761080024868994,915.02,10,1,0,0,0,0,0,0,7.878663174656813,10
1882.0,0.19690913935518253,2.0,0.045607958077982055,4000.0,6,0,0,0,0,0,1,0,2.6915566292358006,6
2094.3,0.20330402344790835,2.0,0.09849897859490185,0.0,5,0,0,0,0,0,0,1,4.584960072723117,5
1882.0,0.14175326405542232,1.0,0.033084643396394,1000.0,1,0,0,0,0,0,1,0,1.7786432923456548,1
2094.3,0.23430144773070433,2.0,0.02655653255173639,510.0,1,0,0,0,0,0,0,1,0.44242056241878003,1
1882.0,0.20330402344790835,4.0,0.09272581934452438,0.0,15,0,0,0,0,0,1,0,9.082488621010457,15
1901.0,0.23430144773070433,3.0,0.033084643396394,0.0,1,0,0,1,0,0,0,0,1.8733675754735484,1
2094.3,0.14175326405542232,3.0,0.05733191224797939,369.06,1,0,0,0,0,0,0,1,0.9266824585756374,1
1776.9,0.20330402344790835,1.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,0.6718612165598397,1
2094.3,0.14175326405542232,1.0,0.02375877076116884,25.0,1,0,0,0,0,0,0,1,0.21146455457421964,1
1935.7,0.20330402344790835,5.0,0.06510347277733369,0.0,4,1,0,0,0,0,0,0,7.17540689667276,4
1776.9,0.09960920152766675,3.0,0.09761080024868994,55.45,1,0,0,0,1,0,0,0,0.5284458961631909,1
1882.0,0.20330402344790835,4.0,0.09849897859490185,0.0,13,0,0,0,0,0,1,0,8.711242303937201,13
1882.0,0.19690913935518253,3.0,0.016653343991473488,0.0,1,0,0,0,0,0,1,0,1.920363213731232,1
1935.7,0.19690913935518253,4.0,0.09965361044497735,0.0,26,1,0,0,0,0,0,0,17.484154994594764,26
1882.0,0.23430144773070433,2.0,0.028244071409539037,0.0,2,0,0,0,0,0,1,0,1.9045251589076262,2
1776.9,0.23430144773070433,5.0,0.027267075228705924,0.0,6,0,0,0,1,0,0,0,3.701059921713699,6
2126.5,0.19690913935518253,2.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,0,1.7846589407789635,1
2126.5,0.09960920152766675,3.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,0,0.28812157276381,1
1776.9,0.14175326405542232,4.0,0.05733191224797939,0.0,1,0,0,0,1,0,0,0,0.5293090108693156,1
1901.0,0.19690913935518253,3.0,0.09965361044497735,0.0,8,0,0,1,0,0,0,0,12.646729163687787,8
1935.7,0.19690913935518253,1.0,0.045607958077982055,0.0,2,1,0,0,0,0,0,0,1.7088563426375791,2
1935.7,0.14175326405542232,3.0,0.09761080024868994,34968.0,9,1,0,0,0,0,0,0,5.304481688456073,9
1776.9,0.0009769961808331112,5.0,0.08775202060573763,0.0,1,0,0,0,1,0,0,0,0.2713903944728849,1
2094.3,0.09960920152766675,5.0,0.09761080024868994,130.0,3,0,0,0,0,0,0,1,2.2854118974840314,3
1901.0,0.20330402344790835,4.0,0.09272581934452438,0.0,53,0,0,1,0,0,0,0,8.747497199335468,53
1882.0,0.23430144773070433,4.0,0.09965361044497735,0.0,45,0,0,0,0,0,1,0,41.271441979205505,45
2126.5,0.23430144773070433,4.0,0.09965361044497735,0.0,2,0,0,0,0,0,0,0,18.372737210067893,2
1935.7,0.23430144773070433,2.0,0.09272581934452438,0.0,8,1,0,0,0,0,0,0,6.779895768515623,8
1901.0,0.23430144773070433,2.0,0.09761080024868994,0.0,2,0,0,1,0,0,0,0,5.396640217939632,2
1935.7,0.19690913935518253,4.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,2.5004156708000953,1
1882.0,0.20330402344790835,2.0,0.02655653255173639,0.0,2,0,0,0,0,0,1,0,2.1761282550237664,2
1882.0,0.09960920152766675,4.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.2123900978530875,1
1776.9,0.19690913935518253,5.0,0.08775202060573763,0.0,1,0,0,0,1,0,0,0,3.32281497185116,1
1935.7,0.06297184474642509,3.0,0.045607958077982055,28.0,1,1,0,0,0,0,0,0,1.1458050539755553,1
1901.0,0.09960920152766675,3.0,0.09761080024868994,472.89,8,0,0,1,0,0,0,0,2.4807806495643536,8
1935.7,0.14175326405542232,1.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,0.7189134208448299,1
2094.3,0.14175326405542232,1.0,0.09272581934452438,0.0,1,0,0,0,0,0,0,1,1.4583383121236333,1
1882.0,0.23430144773070433,4.0,0.02655653255173639,0.0,2,0,0,0,0,0,1,0,3.169457139852501,2
1776.9,0.20330402344790835,4.0,0.03250732747135625,0.0,1,0,0,0,1,0,0,0,1.2676822831621368,1
1901.0,0.14175326405542232,1.0,0.02655653255173639,0.0,1,0,0,1,0,0,0,0,0.6382491331529042,1
1776.9,0.23430144773070433,4.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,2.161599511631801,1
1882.0,0.20330402344790835,5.0,0.09272581934452438,0.0,46,0,0,0,0,0,1,0,12.44073431681173,46
1882.0,0.23430144773070433,2.0,0.033084643396394,0.0,2,0,0,0,0,0,1,0,1.9045251589076262,2
1935.7,0.20330402344790835,1.0,0.09849897859490185,0.0,6,1,0,0,0,0,0,0,6.000355457367073,6
2094.3,0.14175326405542232,5.0,0.03543831601385558,0.0,1,0,0,0,0,0,0,1,0.7923293793766903,1
1901.0,0.19690913935518253,4.0,0.024202859934274804,0.0,1,0,0,1,0,0,0,0,1.8874009785500756,1
1776.9,0.14175326405542232,1.0,0.08775202060573763,0.0,1,0,0,0,1,0,0,0,0.8124936998900643,1
1882.0,0.06297184474642509,4.0,0.07287503330668799,0.0,1,0,0,0,0,0,1,0,1.6797745720264214,1
1710.8,0.20330402344790835,4.0,0.09849897859490185,0.0,3,0,0,0,0,1,0,0,3.7377288070729007,3
1776.9,0.20330402344790835,5.0,0.03250732747135625,0.0,2,0,0,0,1,0,0,0,2.891919337023066,2
1845.8,0.20330402344790835,2.0,0.06510347277733369,0.0,1,0,1,0,0,0,0,0,-0.41056481581021986,1
1882.0,0.23430144773070433,2.0,0.06510347277733369,0.0,6,0,0,0,0,0,1,0,2.8240510064868216,6
1901.0,0.14175326405542232,5.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,5.017095306488932,1
1776.9,0.23430144773070433,3.0,0.09272581934452438,45177.94,2,0,0,0,1,0,0,0,5.7603764782266795,2
1935.7,0.23430144773070433,6.0,0.09761080024868994,0.0,2,1,0,0,0,0,0,0,5.583465070781958,2
1901.0,0.23430144773070433,4.0,0.045607958077982055,0.0,1,0,0,1,0,0,0,0,3.309264337106331,1
1901.0,0.06297184474642509,1.0,0.07287503330668799,107.0,2,0,0,1,0,0,0,0,1.0369811293265947,2
1710.8,0.20330402344790835,5.0,0.09849897859490185,0.0,1,0,0,0,0,1,0,0,6.081337933199995,1
1776.9,0.20330402344790835,0.0,0.09272581934452438,0.0,1,0,0,0,1,0,0,0,2.5395421833309775,1
1882.0,0.02602362554400924,2.0,0.03543831601385558,155000.0,1,0,0,0,0,0,1,0,2.2341164180439983,1
1901.0,0.033084643396394,1.0,0.08775202060573763,0.0,2,0,0,1,0,0,0,0,1.330944776555764,2
2094.3,0.23430144773070433,4.0,0.09849897859490185,0.0,2,0,0,0,0,0,0,1,5.578092170773985,2
1710.8,0.20330402344790835,3.0,0.09272581934452438,0.0,1,0,0,0,0,1,0,0,3.5815457976479315,1
1935.7,0.14175326405542232,0.0,0.03543831601385558,150.0,2,1,0,0,0,0,0,0,0.8123161798996911,2
1935.7,0.23430144773070433,1.0,0.08775202060573763,0.0,2,1,0,0,0,0,0,0,4.706131725985964,2
1935.7,0.033084643396394,4.0,0.024202859934274804,0.0,2,1,0,0,0,0,0,0,0.9950812750355462,2
1935.7,0.14175326405542232,5.0,0.07287503330668799,270.98,4,1,0,0,0,0,0,0,3.605085449168031,4
1901.0,0.06297184474642509,5.0,0.03543831601385558,0.0,2,0,0,1,0,0,0,0,1.283752366050151,2
1776.9,0.14175326405542232,6.0,0.03543831601385558,0.0,1,0,0,0,1,0,0,0,-1.1653052817578116,1
1935.7,0.23430144773070433,5.0,0.045607958077982055,0.0,5,1,0,0,0,0,0,0,6.846277985251611,5
2126.5,0.20330402344790835,5.0,0.03250732747135625,0.0,1,0,0,0,0,0,0,0,1.1580482330803812,1
1901.0,0.20330402344790835,1.0,0.09965361044497735,0.0,17,0,0,1,0,0,0,0,20.867593502005423,17
1776.9,0.20330402344790835,3.0,0.09272581934452438,0.0,12,0,0,0,1,0,0,0,4.826533554839115,12
1882.0,0.20330402344790835,4.0,0.033084643396394,0.0,1,0,0,0,0,0,1,0,3.5468524185497357,1
1776.9,0.19690913935518253,5.0,0.09272581934452438,0.0,4,0,0,0,1,0,0,0,5.437354031763607,4
1776.9,0.19690913935518253,1.0,0.09965361044497735,0.0,2,0,0,0,1,0,0,0,-1.05154011479414,2
1935.7,0.19690913935518253,3.0,0.05733191224797939,12370.0,3,1,0,0,0,0,0,0,2.971315608797375,3
1901.0,0.23430144773070433,4.0,0.02375877076116884,0.0,2,0,0,1,0,0,0,0,2.8344657181775124,2
1935.7,0.23430144773070433,1.0,0.09965361044497735,0.0,10,1,0,0,0,0,0,0,27.210918152810944,10
1935.7,0.14175326405542232,1.0,0.05733191224797939,23400.0,1,1,0,0,0,0,0,0,2.149838479119279,1
1901.0,0.20330402344790835,3.0,0.045607958077982055,0.0,1,0,0,1,0,0,0,0,2.5071352238242306,1
1935.7,0.02602362554400924,2.0,0.05733191224797939,0.0,3,1,0,0,0,0,0,0,1.1751532604695147,3
1882.0,0.23430144773070433,5.0,0.09849897859490185,0.0,10,0,0,0,0,0,1,0,12.50425384365598,10
1776.9,0.23430144773070433,4.0,0.016653343991473488,0.0,1,0,0,0,1,0,0,0,1.2147040830818787,1
1935.7,0.23430144773070433,4.0,0.09849897859490185,0.0,6,1,0,0,0,0,0,0,8.783033724051503,6
1776.9,0.06297184474642509,2.0,0.07287503330668799,300.0,1,0,0,0,1,0,0,0,0.9038589493695438,1
1882.0,0.14175326405542232,3.0,0.09761080024868994,0.0,1,0,0,0,0,0,1,0,2.959847574112998,1
1935.7,0.19690913935518253,5.0,0.06510347277733369,0.0,7,1,0,0,0,0,0,0,5.069080756222771,7
1776.9,0.20330402344790835,3.0,0.09849897859490185,0.0,4,0,0,0,1,0,0,0,4.097088375622426,4
2126.5,0.20330402344790835,4.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,0,4.449926214922851,2
1882.0,0.20330402344790835,3.0,0.02375877076116884,0.0,3,0,0,0,0,0,1,0,2.4799620932646764,3
1901.0,0.20330402344790835,2.0,0.03250732747135625,0.0,1,0,0,1,0,0,0,0,1.9275838799402019,1
1901.0,0.20330402344790835,1.0,0.03250732747135625,0.0,2,0,0,1,0,0,0,0,1.5279137135336964,2
1882.0,0.14175326405542232,5.0,0.09761080024868994,0.0,3,0,0,0,0,0,1,0,5.352086728163921,3
1901.0,0.19690913935518253,4.0,0.09965361044497735,0.0,9,0,0,1,0,0,0,0,13.400069248948746,9
2094.3,0.23430144773070433,2.0,0.06510347277733369,0.0,2,0,0,0,0,0,0,1,1.4038913153800623,2
1935.7,0.23430144773070433,4.0,0.028244071409539037,0.0,2,1,0,0,0,0,0,0,3.509206161170962,2
1882.0,0.20330402344790835,2.0,0.045607958077982055,0.0,2,0,0,0,0,0,1,0,2.5382928072583093,2
1935.7,0.09960920152766675,5.0,0.09965361044497735,0.0,2,1,0,0,0,0,0,0,17.41155589146148,2
1710.8,0.23430144773070433,1.0,0.09272581934452438,0.0,1,0,0,0,0,1,0,0,2.319953882264766,1
2126.5,0.23430144773070433,3.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,0,-0.6858238737294263,1
1776.9,0.09960920152766675,2.0,0.08775202060573763,1377.0,1,0,0,0,1,0,0,0,1.5323853495030253,1
1776.9,0.19690913935518253,4.0,0.05733191224797939,1200.0,2,0,0,0,1,0,0,0,1.6326928622081205,2
1710.8,0.14175326405542232,3.0,0.028244071409539037,0.0,1,0,0,0,0,1,0,0,-0.09990063412100746,1
1776.9,0.23430144773070433,2.0,0.027267075228705924,0.0,1,0,0,0,1,0,0,0,0.21737773807598174,1
1882.0,0.033084643396394,2.0,0.09761080024868994,0.0,1,0,0,0,0,0,1,0,1.6914999707635667,1
2094.3,0.19690913935518253,1.0,0.02375877076116884,0.0,1,0,0,0,0,0,0,1,0.5644028887892011,1
1901.0,0.20330402344790835,5.0,0.09272581934452438,0.0,18,0,0,1,0,0,0,0,12.105742895136741,18
1935.7,0.19690913935518253,4.0,0.07287503330668799,0.0,1,1,0,0,0,0,0,0,3.5762689907494867,1
1901.0,0.14175326405542232,5.0,0.07287503330668799,0.0,2,0,0,1,0,0,0,0,2.832822379693263,2
1935.7,0.23430144773070433,1.0,0.09849897859490185,0.0,2,1,0,0,0,0,0,0,5.26793057388638,2
1935.7,0.20330402344790835,1.0,0.0021316280309086064,0.0,1,1,0,0,0,0,0,0,1.6958880166761674,1
1901.0,0.14175326405542232,2.0,0.09761080024868994,220.0,5,0,0,1,0,0,0,0,2.490176689711681,5
1882.0,0.19690913935518253,3.0,0.05733191224797939,12000.0,4,0,0,0,0,0,1,0,2.8306477007646142,4
1935.7,0.20330402344790835,4.0,0.09849897859490185,0.0,15,1,0,0,0,0,0,0,9.335722630236166,15
1776.9,0.14175326405542232,3.0,0.07287503330668799,1300.0,3,0,0,0,1,0,0,0,2.2991702952027633,3
1935.7,0.19690913935518253,3.0,0.09965361044497735,0.0,18,1,0,0,0,0,0,0,16.730814909333812,18
1901.0,0.02602362554400924,3.0,0.03250732747135625,20000.0,1,0,0,1,0,0,0,0,1.9347729793524118,1
1935.7,0.20330402344790835,2.0,0.05733191224797939,0.0,1,1,0,0,0,0,0,0,2.4577227353172155,1
1935.7,0.23430144773070433,2.0,0.09761080024868994,932.73,5,1,0,0,0,0,0,0,7.017758898455734,5
2126.5,0.02602362554400924,5.0,0.008837374544808598,0.0,1,0,0,0,0,0,0,0,-0.5650245088201808,1
1935.7,0.14175326405542232,0.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,1.697568082491485,1
2094.3,0.14175326405542232,5.0,0.03543831601385558,0.0,1,0,0,0,0,0,0,1,0.7923293793766903,1
2126.5,0.20330402344790835,4.0,0.09965361044497735,0.0,2,0,0,0,0,0,0,0,18.925426116252556,2
2094.3,0.09960920152766675,0.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,1,0.41389324527266225,1
2126.5,0.23430144773070433,5.0,0.033084643396394,0.0,1,0,0,0,0,0,0,0,1.9671888177710177,1
2094.3,0.20330402344790835,5.0,0.02375877076116884,0.0,1,0,0,0,0,0,0,1,2.158267404463389,1
1935.7,0.19690913935518253,1.0,0.08775202060573763,700.0,10,1,0,0,0,0,0,0,4.231455063851741,10
1901.0,0.14175326405542232,3.0,0.028244071409539037,0.0,1,0,0,1,0,0,0,0,1.0943460296445713,1
1901.0,0.19690913935518253,2.0,0.09272581934452438,0.0,4,0,0,1,0,0,0,0,3.727784838420416,4
1882.0,0.19690913935518253,4.0,0.045607958077982055,0.0,1,0,0,0,0,0,1,0,2.6354652684104525,1
1710.8,0.23430144773070433,4.0,0.09272581934452438,0.0,2,0,0,0,0,1,0,0,4.8032761969246405,2
1901.0,0.09960920152766675,2.0,0.09761080024868994,1262.73,12,0,0,1,0,0,0,0,3.0126674251734107,12
1935.7,0.23430144773070433,6.0,0.09272581934452438,0.0,1,1,0,0,0,0,0,0,6.228486853357849,1
1935.7,0.19690913935518253,6.0,0.024202859934274804,0.0,1,1,0,0,0,0,0,0,0.2884324046207523,1
1882.0,0.23430144773070433,3.0,0.028244071409539037,0.0,1,0,0,0,0,0,1,0,2.2083589971485367,1
2094.3,0.23430144773070433,2.0,0.09849897859490185,0.0,3,0,0,0,0,0,0,1,3.852535189242425,3
1882.0,0.23430144773070433,0.0,0.045607958077982055,0.0,1,0,0,0,0,0,1,0,1.3957174371902155,1
1935.7,0.20330402344790835,3.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,2.7070770478888617,1
1901.0,0.20330402344790835,1.0,0.0165201172395417,0.0,1,0,0,1,0,0,0,0,1.4414666669422722,1
2126.5,0.19690913935518253,2.0,0.09272581934452438,0.0,1,0,0,0,0,0,0,0,2.3645842741446352,1
2094.3,0.23430144773070433,3.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,1,0.8397953098819687,1
1935.7,0.06297184474642509,3.0,0.033084643396394,0.0,2,1,0,0,0,0,0,0,1.0406342023690096,2
1935.7,0.20330402344790835,4.0,0.02375877076116884,0.0,1,1,0,0,0,0,0,0,3.488439213296796,1
1776.9,0.09960920152766675,5.0,0.045607958077982055,7000.0,2,0,0,0,1,0,0,0,1.1279685425724995,2
1776.9,0.20330402344790835,4.0,0.033084643396394,0.0,1,0,0,0,1,0,0,0,1.2676822831621368,1
1882.0,0.19690913935518253,1.0,0.06510347277733369,0.0,3,0,0,0,0,0,1,0,2.3422539347163864,3
1776.9,0.23430144773070433,1.0,0.09761080024868994,110.0,1,0,0,0,1,0,0,0,2.6205902316023764,1
2094.3,0.20330402344790835,0.0,0.03543831601385558,0.0,1,0,0,0,0,0,0,1,0.1959334335795189,1
1882.0,0.19690913935518253,2.0,0.09272581934452438,0.0,2,0,0,0,0,0,1,0,4.062776260095405,2
1901.0,0.20330402344790835,1.0,0.06510347277733369,0.0,1,0,0,1,0,0,0,0,2.3564587393145295,1
2094.3,0.19690913935518253,3.0,0.045607958077982055,0.0,1,0,0,0,0,0,0,1,1.296217290923987,1
2126.5,0.19690913935518253,4.0,0.08775202060573763,0.0,2,0,0,0,0,0,0,0,2.151712645768273,2
1935.7,0.19690913935518253,2.0,0.06510347277733369,0.0,4,1,0,0,0,0,0,0,2.827975912492076,4
2126.5,0.19690913935518253,2.0,0.06510347277733369,0.0,1,0,0,0,0,0,0,0,1.0796454541079783,1
1935.7,0.20330402344790835,0.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,1.3110329557221456,1
1901.0,0.23430144773070433,5.0,0.02375877076116884,0.0,3,0,0,1,0,0,0,0,5.472154480725638,3
2094.3,0.09960920152766675,3.0,0.028244071409539037,1890.58,1,0,0,0,0,0,0,1,1.164784201825569,1
1935.7,0.20330402344790835,1.0,0.09849897859490185,0.0,8,1,0,0,0,0,0,0,6.000355457367073,8
1901.0,0.14175326405542232,2.0,0.05733191224797939,17800.0,3,0,0,1,0,0,0,0,2.214400884933608,3
1776.9,0.23430144773070433,4.0,0.09272581934452438,0.0,3,0,0,0,1,0,0,0,6.048263954115824,3
1901.0,0.20330402344790835,6.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,4.6113811463586325,1
1882.0,0.06297184474642509,1.0,0.03543831601385558,0.0,1,0,0,0,0,0,1,0,0.8974143465666299,1
1776.9,0.09960920152766675,0.0,0.09965361044497735,85.0,2,0,0,0,1,0,0,0,-10.176044974152541,2
1935.7,0.20330402344790835,3.0,0.0165201172395417,0.0,1,1,0,0,0,0,0,0,2.620630001297437,1
1882.0,0.20330402344790835,1.0,0.03250732747135625,0.0,2,0,0,0,0,0,1,0,1.8629051352086847,2
1882.0,0.20330402344790835,2.0,0.09272581934452438,0.0,9,0,0,0,0,0,1,0,6.835302840168572,9
2094.3,0.20330402344790835,2.0,0.06510347277733369,0.0,3,0,0,0,0,0,0,1,1.7619414580876258,3
2094.3,0.23430144773070433,4.0,0.09965361044497735,0.0,34,0,0,0,0,0,0,1,25.432470708804267,34
1935.7,0.20330402344790835,0.0,0.09272581934452438,0.0,3,1,0,0,0,0,0,0,5.435185643866187,3
1935.7,0.14175326405542232,3.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,1.5452840635043272,1
1845.8,0.20330402344790835,4.0,0.06510347277733369,0.0,3,0,1,0,0,0,0,0,-0.13770880809269184,3
1776.9,0.06297184474642509,1.0,0.028244071409539037,0.0,1,0,0,0,1,0,0,0,-0.01731243596000164,1
1935.7,0.06297184474642509,4.0,0.09849897859490185,0.0,2,1,0,0,0,0,0,0,3.0542595884000723,2
2094.3,0.19690913935518253,3.0,0.0165201172395417,0.0,2,0,0,0,0,0,0,1,0.9957784894328738,2
1935.7,0.14175326405542232,5.0,0.05733191224797939,29079.0,2,1,0,0,0,0,0,0,3.0736773580805488,2
1710.8,0.09960920152766675,4.0,0.08775202060573763,133.17,2,0,0,0,0,1,0,0,-0.23271188171187515,2
2094.3,0.19690913935518253,6.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,1,-8.160833235274186,1
1776.9,0.20330402344790835,4.0,0.02655653255173639,0.0,1,0,0,0,1,0,0,0,1.2403127021914095,1
2094.3,0.19690913935518253,4.0,0.05733191224797939,0.0,2,0,0,0,0,0,0,1,1.7108805441120964,2
1935.7,0.23430144773070433,5.0,0.008837374544808598,40000.0,1,1,0,0,0,0,0,0,16.262009897277313,1
1935.7,0.23430144773070433,1.0,0.09965361044497735,0.0,3,1,0,0,0,0,0,0,27.210918152810944,3
2094.3,0.19690913935518253,1.0,0.0165201172395417,0.0,2,0,0,0,0,0,0,1,0.5644028887892011,2
1901.0,0.23430144773070433,3.0,0.045607958077982055,0.0,1,0,0,1,0,0,0,0,2.149085081116666,1
2094.3,0.23430144773070433,4.0,0.027267075228705924,0.0,1,0,0,0,0,0,0,1,1.7736203026711461,1
1935.7,0.19690913935518253,1.0,0.09849897859490185,0.0,10,1,0,0,0,0,0,0,3.7669458177114667,10
1845.8,0.23430144773070433,3.0,0.06510347277733369,0.0,1,0,1,0,0,0,0,0,-0.5394234890275563,1
1901.0,0.23430144773070433,1.0,0.08775202060573763,0.0,1,0,0,1,0,0,0,0,3.9678979579858598,1
2094.3,0.14175326405542232,5.0,0.05733191224797939,398.0,1,0,0,0,0,0,0,1,1.1927554958617814,1
1882.0,0.02602362554400924,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.0109045860999784,1
1710.8,0.19690913935518253,3.0,0.03250732747135625,0.0,1,0,0,0,0,1,0,0,0.20588558482803945,1
1901.0,0.14175326405542232,2.0,0.09849897859490185,0.0,2,0,0,1,0,0,0,0,2.176631849356246,2
1776.9,0.09960920152766675,2.0,0.028244071409539037,18957.91,2,0,0,0,1,0,0,0,1.2008662711274045,2
1882.0,0.19690913935518253,2.0,0.06510347277733369,0.0,1,0,0,0,0,0,1,0,2.7522185120629734,1
2094.3,0.20330402344790835,3.0,0.02375877076116884,0.0,1,0,0,0,0,0,0,1,1.197845452589533,1
1776.9,0.20330402344790835,4.0,0.06510347277733369,0.0,6,0,0,0,1,0,0,0,2.187208130741332,6
2094.3,0.20330402344790835,4.0,0.08775202060573763,0.0,2,0,0,0,0,0,0,1,4.803505901879648,2
1901.0,0.06297184474642509,2.0,0.033084643396394,0.0,2,0,0,1,0,0,0,0,0.9464028699172258,2
1776.9,0.19690913935518253,3.0,0.06510347277733369,0.0,3,0,0,0,1,0,0,0,1.7753471596601078,3
1882.0,0.19690913935518253,1.0,0.033084643396394,0.0,1,0,0,0,0,0,1,0,1.5137089089355538,1
1776.9,0.20330402344790835,4.0,0.045607958077982055,0.0,1,0,0,0,1,0,0,0,1.543399788805256,1
1935.7,0.06297184474642509,3.0,0.03543831601385558,2500.0,2,1,0,0,0,0,0,0,2.031653291864789,2
1776.9,0.14175326405542232,2.0,0.07287503330668799,100.0,5,0,0,0,1,0,0,0,1.3563690773585502,5
1935.7,0.23430144773070433,2.0,0.045607958077982055,0.0,1,1,0,0,0,0,0,0,2.0996725926096507,1
2094.3,0.20330402344790835,5.0,0.09849897859490185,200.0,7,0,0,0,0,0,0,1,9.225237441187929,7
1901.0,0.06297184474642509,4.0,0.05733191224797939,50000.0,2,0,0,1,0,0,0,0,2.0217284509114695,2
1882.0,0.09960920152766675,3.0,0.07287503330668799,450.0,3,0,0,0,0,0,1,0,2.065728966067946,3
2126.5,0.14175326405542232,1.0,0.05733191224797939,1800.0,1,0,0,0,0,0,0,0,0.9527398405050717,1
1776.9,0.23430144773070433,3.0,0.09965361044497735,0.0,7,0,0,0,1,0,0,0,15.758252871199643,7
1882.0,0.19690913935518253,3.0,0.05733191224797939,0.0,2,0,0,0,0,0,1,0,2.2208020152223447,2
2094.3,0.20330402344790835,1.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,1,4.351313983348679,2
1901.0,0.23430144773070433,5.0,0.05733191224797939,2000.0,4,0,0,1,0,0,0,0,16.664739973438696,4
1901.0,0.09960920152766675,2.0,0.06510347277733369,738.25,2,0,0,1,0,0,0,0,2.2180769735898793,2
1882.0,0.14175326405542232,0.0,0.07287503330668799,1200.0,2,0,0,0,0,0,1,0,2.692435286136092,2
1935.7,0.23430144773070433,5.0,0.03543831601385558,0.0,13,1,0,0,0,0,0,0,6.570560479608492,13
1935.7,0.14175326405542232,5.0,0.03543831601385558,0.0,2,1,0,0,0,0,0,0,2.050822180016307,2
1935.7,0.20330402344790835,3.0,0.024202859934274804,0.0,3,1,0,0,0,0,0,0,2.620630001297437,3
1710.8,0.14175326405542232,1.0,0.09849897859490185,0.0,1,0,0,0,0,1,0,0,0.42788143337877793,1
1845.8,0.06297184474642509,0.0,0.09272581934452438,0.0,1,0,1,0,0,0,0,0,-0.7635059488531802,1
2126.5,0.23430144773070433,3.0,0.033084643396394,0.0,4,0,0,0,0,0,0,0,-0.5993768271380016,4
1882.0,0.20330402344790835,1.0,0.045607958077982055,0.0,1,0,0,0,0,0,1,0,2.1386226408518048,1
1776.9,0.14175326405542232,2.0,0.09849897859490185,600.0,1,0,0,0,1,0,0,0,1.6680670660337618,1
1901.0,0.06297184474642509,2.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,1.4215047385659396,1
1935.7,0.02602362554400924,0.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,1.3294898993485815,1
2094.3,0.19690913935518253,5.0,0.05733191224797939,7700.0,2,0,0,0,0,0,0,1,2.3516748658567925,2
1882.0,0.14175326405542232,3.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.9434197314630937,1
1901.0,0.14175326405542232,4.0,0.05733191224797939,21726.0,1,0,0,1,0,0,0,0,2.407389793240022,1
